"Animal","Age","Time of death","Death cause","Total population"
"HAWK","7","9","HUNGER","1538"
"HAWK","1","9","HUNGER","1537"
"HAWK","4","9","HUNGER","1536"
"HAWK","8","9","HUNGER","1535"
"HAWK","10","9","HUNGER","1534"
"HAWK","2","9","HUNGER","1533"
"HAWK","0","9","HUNGER","1532"
"HAWK","8","9","HUNGER","1531"
"HAWK","1","9","HUNGER","1530"
"HAWK","9","9","HUNGER","1529"
"HAWK","3","9","HUNGER","1528"
"HAWK","2","9","HUNGER","1527"
"HAWK","5","9","HUNGER","1526"
"HAWK","2","9","HUNGER","1525"
"HAWK","1","9","HUNGER","1524"
"HAWK","2","9","HUNGER","1523"
"HAWK","1","9","HUNGER","1522"
"HAWK","5","9","HUNGER","1521"
"HAWK","7","9","HUNGER","1520"
"HAWK","10","9","HUNGER","1519"
"HAWK","7","9","HUNGER","1518"
"HAWK","5","9","HUNGER","1517"
"HAWK","5","9","HUNGER","1516"
"HAWK","5","9","HUNGER","1515"
"HAWK","10","9","AGE","1514"
"HAWK","3","9","HUNGER","1513"
"HAWK","0","9","HUNGER","1512"
"HAWK","8","9","HUNGER","1511"
"HAWK","8","9","HUNGER","1510"
"HAWK","9","9","HUNGER","1509"
"HAWK","6","9","HUNGER","1508"
"HAWK","0","9","HUNGER","1507"
"HAWK","10","9","HUNGER","1506"
"HAWK","9","9","AGE","1505"
"HAWK","7","9","HUNGER","1504"
"HAWK","7","9","HUNGER","1503"
"HAWK","0","9","HUNGER","1502"
"HAWK","3","9","HUNGER","1501"
"HAWK","4","9","HUNGER","1500"
"HAWK","5","9","HUNGER","1499"
"HAWK","5","9","HUNGER","1498"
"HAWK","5","9","HUNGER","1497"
"HAWK","1","9","HUNGER","1496"
"HAWK","1","9","HUNGER","1495"
"HAWK","0","9","HUNGER","1494"
"HAWK","0","9","HUNGER","1493"
"HAWK","8","9","HUNGER","1492"
"HAWK","3","9","HUNGER","1491"
"HAWK","7","9","HUNGER","1490"
"HAWK","1","9","HUNGER","1489"
"HAWK","0","9","HUNGER","1488"
"HAWK","1","9","HUNGER","1487"
"HAWK","6","9","HUNGER","1486"
"HAWK","1","9","HUNGER","1485"
"HAWK","4","9","HUNGER","1484"
"HAWK","1","9","HUNGER","1483"
"HAWK","3","9","HUNGER","1482"
"HAWK","1","9","HUNGER","1481"
"HAWK","3","9","HUNGER","1480"
"HAWK","8","9","HUNGER","1479"
"HAWK","8","9","HUNGER","1478"
"HAWK","7","9","HUNGER","1477"
"HAWK","10","9","HUNGER","1476"
"HAWK","1","9","HUNGER","1475"
"HAWK","7","9","HUNGER","1474"
"HAWK","6","9","HUNGER","1473"
"HAWK","6","9","HUNGER","1472"
"HAWK","8","9","HUNGER","1471"
"HAWK","5","9","HUNGER","1470"
"HAWK","3","9","HUNGER","1469"
"HAWK","9","9","AGE","1468"
"HAWK","7","9","HUNGER","1467"
"HAWK","10","9","HUNGER","1466"
"HAWK","10","9","HUNGER","1465"
"HAWK","7","9","HUNGER","1464"
"HAWK","8","9","HUNGER","1463"
"HAWK","8","9","HUNGER","1462"
"HAWK","6","9","HUNGER","1461"
"HAWK","10","9","AGE","1460"
"HAWK","3","9","HUNGER","1459"
"HAWK","3","9","HUNGER","1458"
"HAWK","0","9","HUNGER","1457"
"HAWK","9","9","HUNGER","1456"
"HAWK","4","9","HUNGER","1455"
"HAWK","5","9","HUNGER","1454"
"HAWK","9","9","HUNGER","1453"
"HAWK","8","9","HUNGER","1452"
"HAWK","8","9","HUNGER","1451"
"HAWK","9","9","HUNGER","1450"
"HAWK","7","9","HUNGER","1449"
"HAWK","8","9","HUNGER","1448"
"HAWK","5","9","HUNGER","1447"
"HAWK","7","9","HUNGER","1446"
"HAWK","0","9","HUNGER","1445"
"HAWK","5","9","HUNGER","1444"
"HAWK","7","9","HUNGER","1443"
"HAWK","8","9","HUNGER","1442"
"HAWK","4","9","HUNGER","1441"
"HAWK","3","9","HUNGER","1440"
"HAWK","8","9","HUNGER","1439"
"HAWK","7","9","HUNGER","1438"
"HAWK","7","9","HUNGER","1437"
"HAWK","1","9","HUNGER","1436"
"HAWK","1","9","HUNGER","1435"
"HAWK","3","9","HUNGER","1434"
"HAWK","8","9","HUNGER","1433"
"HAWK","10","9","HUNGER","1432"
"HAWK","10","9","AGE","1431"
"HAWK","9","9","HUNGER","1430"
"HAWK","1","9","HUNGER","1429"
"HAWK","2","9","HUNGER","1428"
"HAWK","4","9","HUNGER","1427"
"HAWK","9","9","AGE","1426"
"HAWK","0","9","HUNGER","1425"
"HAWK","6","9","HUNGER","1424"
"HAWK","6","9","HUNGER","1423"
"HAWK","7","9","HUNGER","1422"
"HAWK","10","9","HUNGER","1421"
"HAWK","0","9","HUNGER","1420"
"HAWK","9","9","AGE","1419"
"HAWK","7","9","HUNGER","1418"
"HAWK","1","9","HUNGER","1417"
"HAWK","8","9","HUNGER","1416"
"HAWK","6","9","HUNGER","1415"
"HAWK","8","9","HUNGER","1414"
"HAWK","9","9","HUNGER","1413"
"HAWK","6","9","HUNGER","1412"
"HAWK","3","9","HUNGER","1411"
"HAWK","1","9","HUNGER","1410"
"HAWK","6","9","HUNGER","1409"
"HAWK","5","9","HUNGER","1408"
"HAWK","1","9","HUNGER","1407"
"HAWK","6","9","HUNGER","1406"
"HAWK","7","9","HUNGER","1405"
"HAWK","8","9","HUNGER","1404"
"HAWK","2","9","HUNGER","1403"
"HAWK","2","9","HUNGER","1402"
"HAWK","10","9","HUNGER","1401"
"HAWK","6","9","HUNGER","1400"
"HAWK","5","9","HUNGER","1399"
"HAWK","6","9","HUNGER","1398"
"HAWK","4","9","HUNGER","1397"
"HAWK","5","9","HUNGER","1396"
"HAWK","1","9","HUNGER","1395"
"HAWK","7","9","HUNGER","1394"
"HAWK","10","9","HUNGER","1393"
"HAWK","8","9","HUNGER","1392"
"HAWK","2","9","HUNGER","1391"
"HAWK","0","9","HUNGER","1390"
"HAWK","1","9","HUNGER","1389"
"HAWK","0","9","HUNGER","1388"
"HAWK","3","9","HUNGER","1387"
"HAWK","1","9","HUNGER","1386"
"HAWK","6","9","HUNGER","1385"
"HAWK","8","9","HUNGER","1384"
"HAWK","1","9","HUNGER","1383"
"HAWK","6","9","HUNGER","1382"
"HAWK","1","9","HUNGER","1381"
"HAWK","3","9","HUNGER","1380"
"HAWK","2","9","HUNGER","1379"
"HAWK","4","9","HUNGER","1378"
"HAWK","2","9","HUNGER","1377"
"HAWK","5","9","HUNGER","1376"
"HAWK","10","9","AGE","1375"
"HAWK","0","9","HUNGER","1374"
"HAWK","2","9","HUNGER","1373"
"HAWK","4","9","HUNGER","1372"
"HAWK","7","9","HUNGER","1371"
"HAWK","10","9","HUNGER","1370"
"HAWK","5","9","HUNGER","1369"
"HAWK","8","9","HUNGER","1368"
"HAWK","8","9","HUNGER","1367"
"HAWK","3","9","HUNGER","1366"
"HAWK","1","9","HUNGER","1365"
"HAWK","1","9","HUNGER","1364"
"HAWK","3","9","HUNGER","1363"
"HAWK","7","9","HUNGER","1362"
"HAWK","3","9","HUNGER","1361"
"HAWK","2","9","HUNGER","1360"
"HAWK","2","9","HUNGER","1359"
"HAWK","2","9","HUNGER","1358"
"HAWK","2","9","HUNGER","1357"
"HAWK","2","9","HUNGER","1356"
"HAWK","10","9","AGE","1355"
"HAWK","10","9","HUNGER","1354"
"HAWK","10","9","AGE","1353"
"HAWK","7","9","HUNGER","1352"
"HAWK","4","9","HUNGER","1351"
"HAWK","0","9","HUNGER","1350"
"HAWK","9","9","HUNGER","1349"
"HAWK","0","9","HUNGER","1348"
"HAWK","1","9","HUNGER","1347"
"HAWK","1","9","HUNGER","1346"
"HAWK","6","9","HUNGER","1345"
"HAWK","6","9","HUNGER","1344"
"HAWK","1","9","HUNGER","1343"
"HAWK","6","9","HUNGER","1342"
"HAWK","2","9","HUNGER","1341"
"HAWK","9","9","HUNGER","1340"
"HAWK","7","9","HUNGER","1339"
"HAWK","7","9","HUNGER","1338"
"HAWK","8","9","HUNGER","1337"
"HAWK","3","9","HUNGER","1336"
"HAWK","10","9","HUNGER","1335"
"HAWK","6","9","HUNGER","1334"
"HAWK","10","9","HUNGER","1333"
"HAWK","1","9","HUNGER","1332"
"HAWK","1","9","HUNGER","1331"
"HAWK","0","9","HUNGER","1330"
"HAWK","2","9","HUNGER","1329"
"HAWK","5","9","HUNGER","1328"
"HAWK","10","9","HUNGER","1327"
"HAWK","0","9","HUNGER","1326"
"HAWK","9","9","HUNGER","1325"
"HAWK","0","9","HUNGER","1324"
"HAWK","8","9","HUNGER","1323"
"HAWK","10","9","HUNGER","1322"
"HAWK","6","9","HUNGER","1321"
"HAWK","2","9","HUNGER","1320"
"HAWK","0","9","HUNGER","1319"
"HAWK","6","9","HUNGER","1318"
"HAWK","6","9","HUNGER","1317"
"HAWK","8","9","HUNGER","1316"
"HAWK","9","9","HUNGER","1315"
"HAWK","10","9","HUNGER","1314"
"HAWK","6","9","HUNGER","1313"
"HAWK","7","9","HUNGER","1312"
"HAWK","9","9","HUNGER","1311"
"HAWK","10","9","HUNGER","1310"
"HAWK","0","9","HUNGER","1309"
"HAWK","7","9","HUNGER","1308"
"HAWK","1","9","HUNGER","1307"
"HAWK","2","9","HUNGER","1306"
"HAWK","7","9","HUNGER","1305"
"HAWK","4","9","HUNGER","1304"
"HAWK","6","9","HUNGER","1303"
"HAWK","9","9","HUNGER","1302"
"HAWK","4","9","HUNGER","1301"
"HAWK","5","9","HUNGER","1300"
"HAWK","10","9","HUNGER","1299"
"HAWK","1","9","HUNGER","1298"
"HAWK","4","9","HUNGER","1297"
"HAWK","3","9","HUNGER","1296"
"HAWK","0","9","HUNGER","1295"
"HAWK","1","9","HUNGER","1294"
"HAWK","6","9","HUNGER","1293"
"HAWK","3","9","HUNGER","1292"
"HAWK","7","9","HUNGER","1291"
"HAWK","1","9","HUNGER","1290"
"HAWK","4","9","HUNGER","1289"
"HAWK","10","9","HUNGER","1288"
"HAWK","4","9","HUNGER","1287"
"HAWK","6","9","HUNGER","1286"
"HAWK","2","9","HUNGER","1285"
"HAWK","7","9","HUNGER","1284"
"HAWK","8","9","HUNGER","1283"
"HAWK","6","9","HUNGER","1282"
"HAWK","4","9","HUNGER","1281"
"HAWK","0","9","HUNGER","1280"
"HAWK","4","9","HUNGER","1279"
"HAWK","9","9","HUNGER","1278"
"HAWK","4","9","HUNGER","1277"
"HAWK","9","9","HUNGER","1276"
"HAWK","1","9","HUNGER","1275"
"HAWK","0","9","HUNGER","1274"
"HAWK","4","9","HUNGER","1273"
"HAWK","6","9","HUNGER","1272"
"HAWK","5","9","HUNGER","1271"
"HAWK","9","9","AGE","1270"
"HAWK","6","9","HUNGER","1269"
"HAWK","1","9","HUNGER","1268"
"HAWK","3","9","HUNGER","1267"
"HAWK","0","9","HUNGER","1266"
"HAWK","9","9","HUNGER","1265"
"HAWK","4","9","HUNGER","1264"
"HAWK","10","9","HUNGER","1263"
"HAWK","4","9","HUNGER","1262"
"HAWK","6","9","HUNGER","1261"
"HAWK","5","9","HUNGER","1260"
"HAWK","2","9","HUNGER","1259"
"HAWK","9","9","AGE","1258"
"HAWK","9","9","HUNGER","1257"
"HAWK","4","9","HUNGER","1256"
"HAWK","6","9","HUNGER","1255"
"HAWK","0","9","HUNGER","1254"
"HAWK","8","9","HUNGER","1253"
"HAWK","1","9","HUNGER","1252"
"HAWK","2","9","HUNGER","1251"
"HAWK","0","9","HUNGER","1250"
"HAWK","1","9","HUNGER","1249"
"HAWK","8","9","HUNGER","1248"
"HAWK","2","9","HUNGER","1247"
"HAWK","6","9","HUNGER","1246"
"HAWK","7","9","HUNGER","1245"
"HAWK","6","9","HUNGER","1244"
"HAWK","5","9","HUNGER","1243"
"HAWK","8","9","HUNGER","1242"
"HAWK","5","9","HUNGER","1241"
"HAWK","5","9","HUNGER","1240"
"HAWK","4","9","HUNGER","1239"
"HAWK","9","9","HUNGER","1238"
"HAWK","0","9","HUNGER","1237"
"HAWK","10","9","AGE","1236"
"HAWK","3","9","HUNGER","1235"
"HAWK","4","9","HUNGER","1234"
"HAWK","10","9","HUNGER","1233"
"HAWK","0","9","HUNGER","1232"
"HAWK","1","9","HUNGER","1231"
"HAWK","2","9","HUNGER","1230"
"HAWK","4","9","HUNGER","1229"
"HAWK","5","9","HUNGER","1228"
"HAWK","2","9","HUNGER","1227"
"HAWK","3","9","HUNGER","1226"
"HAWK","5","9","HUNGER","1225"
"HAWK","4","9","HUNGER","1224"
"HAWK","2","9","HUNGER","1223"
"HAWK","9","10","AGE","1222"
"HAWK","9","10","AGE","1221"
"HAWK","9","10","AGE","1220"
"HAWK","10","10","AGE","1219"
"HAWK","9","10","AGE","1218"
"HAWK","10","10","AGE","1217"
"HAWK","10","10","AGE","1216"
"HAWK","10","10","AGE","1215"
"HAWK","6","11","HUNGER","1214"
"HAWK","4","11","HUNGER","1213"
"HAWK","0","11","HUNGER","1212"
"HAWK","10","11","HUNGER","1211"
"HAWK","1","11","HUNGER","1210"
"HAWK","3","11","HUNGER","1209"
"HAWK","7","11","HUNGER","1208"
"HAWK","2","11","HUNGER","1207"
"HAWK","5","11","HUNGER","1206"
"HAWK","9","11","HUNGER","1205"
"HAWK","0","11","HUNGER","1204"
"HAWK","5","11","HUNGER","1203"
"HAWK","0","11","HUNGER","1202"
"HAWK","2","11","HUNGER","1201"
"HAWK","1","11","HUNGER","1200"
"HAWK","6","11","HUNGER","1199"
"HAWK","1","11","HUNGER","1198"
"HAWK","0","11","HUNGER","1197"
"HAWK","5","11","HUNGER","1196"
"HAWK","4","11","HUNGER","1195"
"HAWK","7","11","HUNGER","1194"
"HAWK","6","11","HUNGER","1193"
"HAWK","1","11","HUNGER","1192"
"HAWK","6","11","HUNGER","1191"
"HAWK","8","11","HUNGER","1190"
"HAWK","1","11","HUNGER","1189"
"HAWK","9","11","HUNGER","1188"
"HAWK","8","11","HUNGER","1187"
"HAWK","4","11","HUNGER","1186"
"HAWK","3","11","HUNGER","1185"
"HAWK","9","11","HUNGER","1184"
"HAWK","2","11","HUNGER","1183"
"HAWK","8","11","HUNGER","1182"
"HAWK","5","11","HUNGER","1181"
"HAWK","7","11","HUNGER","1180"
"HAWK","4","11","HUNGER","1179"
"HAWK","6","11","HUNGER","1178"
"HAWK","0","11","HUNGER","1177"
"HAWK","10","11","HUNGER","1176"
"HAWK","3","11","HUNGER","1175"
"HAWK","1","11","HUNGER","1174"
"HAWK","3","11","HUNGER","1173"
"HAWK","6","11","HUNGER","1172"
"HAWK","4","11","HUNGER","1171"
"HAWK","7","11","HUNGER","1170"
"HAWK","5","11","HUNGER","1169"
"HAWK","4","11","HUNGER","1168"
"HAWK","8","11","HUNGER","1167"
"HAWK","6","11","HUNGER","1166"
"HAWK","8","11","HUNGER","1165"
"HAWK","4","11","HUNGER","1164"
"HAWK","6","11","HUNGER","1163"
"HAWK","4","11","HUNGER","1162"
"HAWK","5","11","HUNGER","1161"
"HAWK","1","11","HUNGER","1160"
"HAWK","10","11","HUNGER","1159"
"HAWK","8","11","HUNGER","1158"
"HAWK","9","11","HUNGER","1157"
"HAWK","1","11","HUNGER","1156"
"HAWK","10","11","AGE","1155"
"HAWK","4","11","HUNGER","1154"
"HAWK","1","11","HUNGER","1153"
"HAWK","5","11","HUNGER","1152"
"HAWK","10","11","HUNGER","1151"
"HAWK","7","11","HUNGER","1150"
"HAWK","5","11","HUNGER","1149"
"HAWK","8","11","HUNGER","1148"
"HAWK","9","11","AGE","1147"
"HAWK","0","11","HUNGER","1146"
"HAWK","4","11","HUNGER","1145"
"HAWK","1","11","HUNGER","1144"
"HAWK","8","11","HUNGER","1143"
"HAWK","8","11","HUNGER","1142"
"HAWK","1","11","HUNGER","1141"
"HAWK","3","11","HUNGER","1140"
"HAWK","1","11","HUNGER","1139"
"HAWK","5","11","HUNGER","1138"
"HAWK","5","11","HUNGER","1137"
"HAWK","4","11","HUNGER","1136"
"HAWK","3","11","HUNGER","1135"
"HAWK","2","11","HUNGER","1134"
"HAWK","5","11","HUNGER","1133"
"HAWK","4","11","HUNGER","1132"
"HAWK","10","11","HUNGER","1131"
"HAWK","1","11","HUNGER","1130"
"HAWK","7","11","HUNGER","1129"
"HAWK","1","11","HUNGER","1128"
"HAWK","0","11","HUNGER","1127"
"HAWK","1","11","HUNGER","1126"
"HAWK","7","11","HUNGER","1125"
"HAWK","2","11","HUNGER","1124"
"HAWK","7","11","HUNGER","1123"
"HAWK","3","11","HUNGER","1122"
"HAWK","0","11","HUNGER","1121"
"HAWK","2","11","HUNGER","1120"
"HAWK","7","11","HUNGER","1119"
"HAWK","5","11","HUNGER","1118"
"HAWK","2","11","HUNGER","1117"
"HAWK","1","11","HUNGER","1116"
"HAWK","1","11","HUNGER","1115"
"HAWK","1","11","HUNGER","1114"
"HAWK","6","11","HUNGER","1113"
"HAWK","4","11","HUNGER","1112"
"HAWK","5","11","HUNGER","1111"
"HAWK","3","11","HUNGER","1110"
"HAWK","2","11","HUNGER","1109"
"HAWK","5","11","HUNGER","1108"
"HAWK","6","11","HUNGER","1107"
"HAWK","6","11","HUNGER","1106"
"HAWK","0","11","HUNGER","1105"
"HAWK","7","11","HUNGER","1104"
"HAWK","5","11","HUNGER","1103"
"HAWK","6","11","HUNGER","1102"
"HAWK","0","11","HUNGER","1101"
"HAWK","10","11","HUNGER","1100"
"HAWK","1","11","HUNGER","1099"
"HAWK","1","11","HUNGER","1098"
"HAWK","6","11","HUNGER","1097"
"HAWK","5","11","HUNGER","1096"
"HAWK","6","11","HUNGER","1095"
"HAWK","3","11","HUNGER","1094"
"HAWK","1","11","HUNGER","1093"
"HAWK","7","11","HUNGER","1092"
"HAWK","0","11","HUNGER","1091"
"HAWK","1","11","HUNGER","1090"
"HAWK","4","11","HUNGER","1089"
"HAWK","2","11","HUNGER","1088"
"HAWK","4","11","HUNGER","1087"
"HAWK","9","11","HUNGER","1086"
"HAWK","3","11","HUNGER","1085"
"HAWK","8","11","HUNGER","1084"
"HAWK","8","11","HUNGER","1083"
"HAWK","7","11","HUNGER","1082"
"HAWK","9","11","HUNGER","1081"
"HAWK","5","11","HUNGER","1080"
"HAWK","2","11","HUNGER","1079"
"HAWK","3","11","HUNGER","1078"
"HAWK","7","11","HUNGER","1077"
"HAWK","5","11","HUNGER","1076"
"HAWK","6","11","HUNGER","1075"
"HAWK","4","11","HUNGER","1074"
"HAWK","10","11","HUNGER","1073"
"HAWK","2","11","HUNGER","1072"
"HAWK","0","11","HUNGER","1071"
"HAWK","6","11","HUNGER","1070"
"HAWK","1","11","HUNGER","1069"
"HAWK","3","11","HUNGER","1068"
"HAWK","7","11","HUNGER","1067"
"HAWK","8","11","HUNGER","1066"
"HAWK","3","11","HUNGER","1065"
"HAWK","6","11","HUNGER","1064"
"HAWK","7","11","HUNGER","1063"
"HAWK","4","11","HUNGER","1062"
"HAWK","7","11","HUNGER","1061"
"HAWK","1","11","HUNGER","1060"
"HAWK","3","11","HUNGER","1059"
"HAWK","10","11","HUNGER","1058"
"HAWK","3","11","HUNGER","1057"
"HAWK","5","11","HUNGER","1056"
"HAWK","7","11","HUNGER","1055"
"HAWK","10","11","HUNGER","1054"
"HAWK","2","11","HUNGER","1053"
"HAWK","4","11","HUNGER","1052"
"HAWK","6","11","HUNGER","1051"
"HAWK","0","11","HUNGER","1050"
"HAWK","0","11","HUNGER","1049"
"HAWK","2","11","HUNGER","1048"
"HAWK","8","11","HUNGER","1047"
"HAWK","6","11","HUNGER","1046"
"HAWK","0","11","HUNGER","1045"
"HAWK","0","11","HUNGER","1044"
"HAWK","5","11","HUNGER","1043"
"HAWK","2","11","HUNGER","1042"
"HAWK","1","11","HUNGER","1041"
"HAWK","10","11","HUNGER","1040"
"HAWK","0","11","HUNGER","1039"
"HAWK","3","11","HUNGER","1038"
"HAWK","5","11","HUNGER","1037"
"HAWK","3","11","HUNGER","1036"
"HAWK","2","11","HUNGER","1035"
"HAWK","8","11","HUNGER","1034"
"HAWK","0","11","HUNGER","1033"
"HAWK","0","11","HUNGER","1032"
"HAWK","6","11","HUNGER","1031"
"HAWK","0","11","HUNGER","1030"
"HAWK","4","11","HUNGER","1029"
"HAWK","3","11","HUNGER","1028"
"HAWK","1","11","HUNGER","1027"
"HAWK","3","11","HUNGER","1026"
"HAWK","3","11","HUNGER","1025"
"HAWK","2","11","HUNGER","1024"
"HAWK","10","11","HUNGER","1023"
"HAWK","4","11","HUNGER","1022"
"HAWK","8","11","HUNGER","1021"
"HAWK","9","11","HUNGER","1020"
"HAWK","0","11","HUNGER","1019"
"HAWK","6","11","HUNGER","1018"
"HAWK","8","11","HUNGER","1017"
"HAWK","6","11","HUNGER","1016"
"HAWK","0","11","HUNGER","1015"
"HAWK","2","11","HUNGER","1014"
"HAWK","6","11","HUNGER","1013"
"HAWK","6","11","HUNGER","1012"
"HAWK","0","11","HUNGER","1011"
"HAWK","8","11","HUNGER","1010"
"HAWK","3","11","HUNGER","1009"
"HAWK","3","11","HUNGER","1008"
"HAWK","4","11","HUNGER","1007"
"HAWK","5","11","HUNGER","1006"
"HAWK","6","11","HUNGER","1005"
"HAWK","6","11","HUNGER","1004"
"HAWK","3","11","HUNGER","1003"
"HAWK","4","11","HUNGER","1002"
"HAWK","7","11","HUNGER","1001"
"HAWK","8","11","HUNGER","1000"
"HAWK","3","11","HUNGER","999"
"HAWK","5","11","HUNGER","998"
"HAWK","5","11","HUNGER","997"
"HAWK","1","11","HUNGER","996"
"HAWK","4","11","HUNGER","995"
"HAWK","3","11","HUNGER","994"
"HAWK","2","11","HUNGER","993"
"HAWK","0","11","HUNGER","992"
"HAWK","1","11","HUNGER","991"
"HAWK","4","11","HUNGER","990"
"HAWK","10","11","HUNGER","989"
"HAWK","9","11","HUNGER","988"
"HAWK","7","11","HUNGER","987"
"HAWK","4","11","HUNGER","986"
"HAWK","2","11","HUNGER","985"
"HAWK","4","11","HUNGER","984"
"HAWK","6","11","HUNGER","983"
"HAWK","0","11","HUNGER","982"
"HAWK","7","11","HUNGER","981"
"HAWK","2","11","HUNGER","980"
"HAWK","1","11","HUNGER","979"
"HAWK","3","11","HUNGER","978"
"HAWK","7","11","HUNGER","977"
"HAWK","6","11","HUNGER","976"
"HAWK","3","11","HUNGER","975"
"HAWK","10","11","HUNGER","974"
"HAWK","4","11","HUNGER","973"
"HAWK","5","11","HUNGER","972"
"HAWK","9","11","HUNGER","971"
"HAWK","7","11","HUNGER","970"
"HAWK","3","11","HUNGER","969"
"HAWK","10","11","HUNGER","968"
"HAWK","5","11","HUNGER","967"
"HAWK","6","11","HUNGER","966"
"HAWK","7","11","HUNGER","965"
"HAWK","5","11","HUNGER","964"
"HAWK","0","11","HUNGER","963"
"HAWK","6","11","HUNGER","962"
"HAWK","0","11","HUNGER","961"
"HAWK","5","11","HUNGER","960"
"HAWK","7","11","HUNGER","959"
"HAWK","2","11","HUNGER","958"
"HAWK","5","11","HUNGER","957"
"HAWK","1","11","HUNGER","956"
"HAWK","4","11","HUNGER","955"
"HAWK","0","11","HUNGER","954"
"HAWK","9","11","HUNGER","953"
"HAWK","0","11","HUNGER","952"
"HAWK","4","11","HUNGER","951"
"HAWK","7","11","HUNGER","950"
"HAWK","6","11","HUNGER","949"
"HAWK","4","11","HUNGER","948"
"HAWK","8","11","HUNGER","947"
"HAWK","1","11","HUNGER","946"
"HAWK","6","11","HUNGER","945"
"HAWK","0","11","HUNGER","944"
"HAWK","7","11","HUNGER","943"
"HAWK","4","11","HUNGER","942"
"HAWK","2","11","HUNGER","941"
"HAWK","5","11","HUNGER","940"
"HAWK","6","11","HUNGER","939"
"HAWK","6","11","HUNGER","938"
"HAWK","0","11","HUNGER","937"
"HAWK","1","11","HUNGER","936"
"HAWK","6","11","HUNGER","935"
"HAWK","1","11","HUNGER","934"
"HAWK","5","11","HUNGER","933"
"HAWK","5","11","HUNGER","932"
"HAWK","2","11","HUNGER","931"
"HAWK","5","11","HUNGER","930"
"HAWK","1","11","HUNGER","929"
"HAWK","4","11","HUNGER","928"
"HAWK","0","11","HUNGER","927"
"HAWK","2","11","HUNGER","926"
"HAWK","10","11","HUNGER","925"
"HAWK","0","11","HUNGER","924"
"HAWK","8","11","HUNGER","923"
"HAWK","0","11","HUNGER","922"
"HAWK","9","11","HUNGER","921"
"HAWK","3","11","HUNGER","920"
"HAWK","6","11","HUNGER","919"
"HAWK","3","11","HUNGER","918"
"HAWK","6","11","HUNGER","917"
"HAWK","5","11","HUNGER","916"
"HAWK","1","11","HUNGER","915"
"HAWK","3","11","HUNGER","914"
"HAWK","8","11","HUNGER","913"
"HAWK","2","11","HUNGER","912"
"HAWK","8","11","HUNGER","911"
"HAWK","2","11","HUNGER","910"
"HAWK","3","11","HUNGER","909"
"HAWK","7","11","HUNGER","908"
"HAWK","3","11","HUNGER","907"
"HAWK","7","11","HUNGER","906"
"HAWK","4","11","HUNGER","905"
"HAWK","0","11","HUNGER","904"
"HAWK","10","11","HUNGER","903"
"HAWK","1","11","HUNGER","902"
"HAWK","1","11","HUNGER","901"
"HAWK","5","11","HUNGER","900"
"HAWK","0","11","HUNGER","899"
"HAWK","8","11","HUNGER","898"
"HAWK","5","11","HUNGER","897"
"HAWK","9","11","HUNGER","896"
"HAWK","2","11","HUNGER","895"
"HAWK","2","11","HUNGER","894"
"HAWK","5","11","HUNGER","893"
"HAWK","3","11","HUNGER","892"
"HAWK","6","11","HUNGER","891"
"HAWK","1","11","HUNGER","890"
"HAWK","8","11","HUNGER","889"
"HAWK","4","11","HUNGER","888"
"HAWK","9","11","HUNGER","887"
"HAWK","7","11","HUNGER","886"
"HAWK","1","11","HUNGER","885"
"HAWK","4","11","HUNGER","884"
"HAWK","8","11","HUNGER","883"
"HAWK","5","11","HUNGER","882"
"HAWK","2","11","HUNGER","881"
"HAWK","0","11","HUNGER","880"
"HAWK","10","11","HUNGER","879"
"HAWK","5","11","HUNGER","878"
"HAWK","4","11","HUNGER","877"
"HAWK","7","11","HUNGER","876"
"HAWK","5","11","HUNGER","875"
"HAWK","5","11","HUNGER","874"
"HAWK","4","11","HUNGER","873"
"HAWK","0","11","HUNGER","872"
"HAWK","9","11","HUNGER","871"
"HAWK","1","11","HUNGER","870"
"HAWK","1","11","HUNGER","869"
"HAWK","0","11","HUNGER","868"
"HAWK","2","11","HUNGER","867"
"HAWK","8","11","HUNGER","866"
"HAWK","6","11","HUNGER","865"
"HAWK","0","11","HUNGER","864"
"HAWK","3","11","HUNGER","863"
"HAWK","9","11","HUNGER","862"
"HAWK","8","11","HUNGER","861"
"HAWK","4","11","HUNGER","860"
"HAWK","1","11","HUNGER","859"
"HAWK","4","11","HUNGER","858"
"HAWK","2","11","HUNGER","857"
"HAWK","5","11","HUNGER","856"
"HAWK","1","11","HUNGER","855"
"HAWK","9","11","HUNGER","854"
"HAWK","1","11","HUNGER","853"
"HAWK","0","11","HUNGER","852"
"HAWK","7","11","HUNGER","851"
"HAWK","1","11","HUNGER","850"
"HAWK","7","11","HUNGER","849"
"HAWK","7","11","HUNGER","848"
"HAWK","1","11","HUNGER","847"
"HAWK","0","11","HUNGER","846"
"HAWK","4","11","HUNGER","845"
"HAWK","5","11","HUNGER","844"
"HAWK","6","11","HUNGER","843"
"HAWK","9","11","HUNGER","842"
"HAWK","3","11","HUNGER","841"
"HAWK","1","11","HUNGER","840"
"HAWK","9","11","HUNGER","839"
"HAWK","8","11","HUNGER","838"
"HAWK","8","11","HUNGER","837"
"HAWK","3","11","HUNGER","836"
"HAWK","4","11","HUNGER","835"
"HAWK","9","11","HUNGER","834"
"HAWK","6","11","HUNGER","833"
"HAWK","5","11","HUNGER","832"
"HAWK","0","11","HUNGER","831"
"HAWK","6","11","HUNGER","830"
