"Animal","Age","Time of death","Death cause","Total population"
"SQUIRREL","2","411","HUNGER","808"
"SQUIRREL","0","411","HUNGER","807"
"SQUIRREL","0","411","HUNGER","806"
"SQUIRREL","0","411","HUNGER","805"
"SQUIRREL","2","412","HUNGER","804"
"SQUIRREL","2","412","HUNGER","803"
"SQUIRREL","0","412","HUNGER","802"
"SQUIRREL","0","412","HUNGER","801"
"SQUIRREL","0","412","HUNGER","800"
"SQUIRREL","0","412","HUNGER","799"
"SQUIRREL","1","413","HUNGER","798"
"SQUIRREL","1","413","HUNGER","797"
"SQUIRREL","2","413","AGE","796"
"SQUIRREL","2","413","HUNGER","795"
"SQUIRREL","0","413","HUNGER","794"
"SQUIRREL","0","413","HUNGER","793"
"SQUIRREL","0","413","HUNGER","792"
"SQUIRREL","0","413","HUNGER","791"
"SQUIRREL","0","413","HUNGER","790"
"SQUIRREL","1","414","HUNGER","789"
"SQUIRREL","2","414","AGE","788"
"SQUIRREL","0","414","HUNGER","787"
"SQUIRREL","0","414","HUNGER","786"
"SQUIRREL","0","414","HUNGER","785"
"SQUIRREL","0","414","HUNGER","784"
"SQUIRREL","0","414","HUNGER","783"
"SQUIRREL","0","414","HUNGER","782"
"SQUIRREL","0","415","HUNGER","781"
"SQUIRREL","0","415","HUNGER","780"
"SQUIRREL","0","415","HUNGER","779"
"SQUIRREL","0","416","HUNGER","778"
"SQUIRREL","0","416","HUNGER","777"
"SQUIRREL","0","416","HUNGER","776"
"SQUIRREL","0","416","HUNGER","775"
"SQUIRREL","0","416","HUNGER","774"
"SQUIRREL","0","416","HUNGER","773"
"SQUIRREL","2","417","AGE","772"
"SQUIRREL","1","417","HUNGER","771"
"SQUIRREL","2","417","AGE","770"
"SQUIRREL","1","417","HUNGER","769"
"SQUIRREL","2","417","HUNGER","768"
"SQUIRREL","2","417","HUNGER","767"
"SQUIRREL","2","417","HUNGER","766"
"SQUIRREL","0","417","HUNGER","765"
"SQUIRREL","0","417","HUNGER","764"
"SQUIRREL","1","418","HUNGER","763"
"SQUIRREL","2","418","AGE","762"
"SQUIRREL","0","418","HUNGER","761"
"SQUIRREL","0","418","HUNGER","760"
"SQUIRREL","2","419","AGE","759"
"SQUIRREL","1","419","HUNGER","758"
"SQUIRREL","0","419","HUNGER","757"
"SQUIRREL","0","419","HUNGER","756"
"SQUIRREL","0","419","HUNGER","755"
"SQUIRREL","0","419","HUNGER","754"
"SQUIRREL","0","420","HUNGER","753"
"SQUIRREL","0","420","HUNGER","752"
"SQUIRREL","0","420","HUNGER","751"
"SQUIRREL","0","420","HUNGER","750"
"SQUIRREL","0","421","HUNGER","749"
"SQUIRREL","2","422","AGE","748"
"SQUIRREL","0","422","HUNGER","747"
"SQUIRREL","0","422","HUNGER","746"
"SQUIRREL","0","422","HUNGER","745"
"SQUIRREL","0","422","HUNGER","744"
"SQUIRREL","0","422","HUNGER","743"
"SQUIRREL","1","423","HUNGER","742"
"SQUIRREL","1","423","HUNGER","741"
"SQUIRREL","0","423","HUNGER","740"
"SQUIRREL","0","423","HUNGER","739"
"SQUIRREL","0","423","HUNGER","738"
"SQUIRREL","0","423","HUNGER","737"
"SQUIRREL","0","423","HUNGER","736"
"SQUIRREL","0","424","HUNGER","735"
"SQUIRREL","0","424","HUNGER","734"
"SQUIRREL","0","424","HUNGER","733"
"SQUIRREL","0","424","HUNGER","732"
"SQUIRREL","0","424","HUNGER","731"
"SQUIRREL","0","424","HUNGER","730"
"SQUIRREL","0","424","HUNGER","729"
"SQUIRREL","0","425","HUNGER","728"
"SQUIRREL","0","425","HUNGER","727"
"SQUIRREL","0","425","HUNGER","726"
"SQUIRREL","0","425","HUNGER","725"
"SQUIRREL","0","426","HUNGER","724"
"SQUIRREL","0","427","HUNGER","723"
"SQUIRREL","0","427","HUNGER","722"
"SQUIRREL","2","428","AGE","721"
"SQUIRREL","1","428","HUNGER","720"
"SQUIRREL","0","428","HUNGER","719"
"SQUIRREL","0","428","HUNGER","718"
"SQUIRREL","0","428","HUNGER","717"
"SQUIRREL","0","428","HUNGER","716"
"SQUIRREL","0","428","HUNGER","715"
"SQUIRREL","0","428","HUNGER","714"
"SQUIRREL","0","428","HUNGER","713"
"SQUIRREL","0","428","HUNGER","712"
"SQUIRREL","1","429","HUNGER","711"
"SQUIRREL","0","429","HUNGER","710"
"SQUIRREL","0","429","HUNGER","709"
"SQUIRREL","2","430","HUNGER","708"
"SQUIRREL","1","430","HUNGER","707"
"SQUIRREL","0","430","HUNGER","706"
"SQUIRREL","0","430","HUNGER","705"
"SQUIRREL","0","430","HUNGER","704"
"SQUIRREL","2","431","AGE","703"
"SQUIRREL","1","431","HUNGER","702"
"SQUIRREL","1","431","HUNGER","701"
"SQUIRREL","0","431","HUNGER","700"
"SQUIRREL","0","431","HUNGER","699"
"SQUIRREL","0","431","HUNGER","698"
"SQUIRREL","0","432","HUNGER","697"
"SQUIRREL","0","432","HUNGER","696"
"SQUIRREL","0","432","HUNGER","695"
"SQUIRREL","1","433","HUNGER","694"
"SQUIRREL","0","433","HUNGER","693"
"SQUIRREL","0","433","HUNGER","692"
"SQUIRREL","0","433","HUNGER","691"
"SQUIRREL","2","434","AGE","690"
"SQUIRREL","2","434","AGE","689"
"SQUIRREL","1","434","HUNGER","688"
"SQUIRREL","0","434","HUNGER","687"
"SQUIRREL","0","434","HUNGER","686"
"SQUIRREL","0","434","HUNGER","685"
"SQUIRREL","0","434","HUNGER","684"
"SQUIRREL","0","434","HUNGER","683"
"SQUIRREL","0","434","HUNGER","682"
"SQUIRREL","2","435","AGE","681"
"SQUIRREL","0","435","HUNGER","680"
"SQUIRREL","0","435","HUNGER","679"
"SQUIRREL","2","436","AGE","678"
"SQUIRREL","2","436","AGE","677"
"SQUIRREL","2","436","HUNGER","676"
"SQUIRREL","1","436","HUNGER","675"
"SQUIRREL","0","436","HUNGER","674"
"SQUIRREL","0","436","HUNGER","673"
"SQUIRREL","1","437","HUNGER","672"
"SQUIRREL","1","437","HUNGER","671"
"SQUIRREL","2","437","AGE","670"
"SQUIRREL","0","437","HUNGER","669"
"SQUIRREL","0","437","HUNGER","668"
"SQUIRREL","0","437","HUNGER","667"
"SQUIRREL","0","437","HUNGER","666"
"SQUIRREL","0","437","HUNGER","665"
"SQUIRREL","2","438","AGE","664"
"SQUIRREL","2","438","AGE","663"
"SQUIRREL","1","438","HUNGER","662"
"SQUIRREL","0","438","HUNGER","661"
"SQUIRREL","2","439","HUNGER","660"
"SQUIRREL","2","440","AGE","659"
"SQUIRREL","1","440","HUNGER","658"
"SQUIRREL","1","440","HUNGER","657"
"SQUIRREL","0","440","HUNGER","656"
"SQUIRREL","0","440","HUNGER","655"
"SQUIRREL","0","440","HUNGER","654"
"SQUIRREL","0","440","HUNGER","653"
"SQUIRREL","0","440","HUNGER","652"
"SQUIRREL","0","440","HUNGER","651"
"SQUIRREL","0","440","HUNGER","650"
"SQUIRREL","0","441","HUNGER","649"
"SQUIRREL","0","441","HUNGER","648"
"SQUIRREL","2","442","AGE","647"
"SQUIRREL","1","442","HUNGER","646"
"SQUIRREL","2","442","AGE","645"
"SQUIRREL","1","442","HUNGER","644"
"SQUIRREL","0","442","HUNGER","643"
"SQUIRREL","0","442","HUNGER","642"
"SQUIRREL","0","442","HUNGER","641"
"SQUIRREL","2","443","HUNGER","640"
"SQUIRREL","0","443","HUNGER","639"
"SQUIRREL","0","443","HUNGER","638"
"SQUIRREL","0","443","HUNGER","637"
"SQUIRREL","0","444","HUNGER","636"
"SQUIRREL","1","445","HUNGER","635"
"SQUIRREL","2","445","AGE","634"
"SQUIRREL","0","445","HUNGER","633"
"SQUIRREL","1","446","HUNGER","632"
"SQUIRREL","2","446","AGE","631"
"SQUIRREL","0","446","HUNGER","630"
"SQUIRREL","0","446","HUNGER","629"
"SQUIRREL","0","446","HUNGER","628"
"SQUIRREL","0","446","HUNGER","627"
"SQUIRREL","1","447","HUNGER","626"
"SQUIRREL","2","447","HUNGER","625"
"SQUIRREL","0","447","HUNGER","624"
"SQUIRREL","0","447","HUNGER","623"
"SQUIRREL","0","447","HUNGER","622"
"SQUIRREL","2","448","HUNGER","621"
"SQUIRREL","1","448","HUNGER","620"
"SQUIRREL","2","449","AGE","619"
"SQUIRREL","0","449","HUNGER","618"
"SQUIRREL","0","449","HUNGER","617"
"SQUIRREL","1","450","HUNGER","616"
"SQUIRREL","2","450","AGE","615"
"SQUIRREL","0","450","HUNGER","614"
"SQUIRREL","0","450","HUNGER","613"
"SQUIRREL","0","450","HUNGER","612"
"SQUIRREL","1","451","HUNGER","611"
"SQUIRREL","0","451","HUNGER","610"
"SQUIRREL","2","452","HUNGER","609"
"SQUIRREL","2","452","AGE","608"
"SQUIRREL","0","452","HUNGER","607"
"SQUIRREL","0","452","HUNGER","606"
"SQUIRREL","1","453","HUNGER","605"
"SQUIRREL","0","453","HUNGER","604"
"SQUIRREL","0","453","HUNGER","603"
"SQUIRREL","1","454","HUNGER","605"
"SQUIRREL","1","454","HUNGER","604"
"SQUIRREL","0","454","HUNGER","603"
"SQUIRREL","0","454","HUNGER","602"
"SQUIRREL","0","455","HUNGER","619"
"SQUIRREL","0","455","HUNGER","618"
"SQUIRREL","0","455","HUNGER","617"
"SQUIRREL","0","455","HUNGER","616"
"SQUIRREL","0","456","HUNGER","618"
"SQUIRREL","0","456","HUNGER","617"
"SQUIRREL","0","456","HUNGER","616"
"SQUIRREL","0","456","HUNGER","615"
"SQUIRREL","2","457","HUNGER","616"
"SQUIRREL","0","457","HUNGER","615"
"SQUIRREL","0","457","HUNGER","614"
"SQUIRREL","0","457","HUNGER","613"
"SQUIRREL","0","457","HUNGER","612"
"SQUIRREL","2","458","HUNGER","613"
"SQUIRREL","2","458","AGE","612"
"SQUIRREL","1","458","HUNGER","611"
"SQUIRREL","0","458","HUNGER","610"
"SQUIRREL","2","459","HUNGER","613"
"SQUIRREL","2","459","AGE","612"
"SQUIRREL","2","459","AGE","611"
"SQUIRREL","1","459","HUNGER","610"
"SQUIRREL","0","459","HUNGER","609"
"SQUIRREL","0","459","HUNGER","608"
"SQUIRREL","3","460","AGE","610"
"SQUIRREL","2","460","HUNGER","609"
"SQUIRREL","1","461","HUNGER","610"
"SQUIRREL","0","461","HUNGER","609"
"SQUIRREL","0","461","HUNGER","608"
"SQUIRREL","1","462","HUNGER","607"
"SQUIRREL","0","463","HUNGER","614"
"SQUIRREL","0","463","HUNGER","613"
"SQUIRREL","0","463","HUNGER","612"
"SQUIRREL","0","464","HUNGER","619"
"SQUIRREL","0","464","HUNGER","618"
"SQUIRREL","0","464","HUNGER","617"
"SQUIRREL","0","464","HUNGER","616"
"SQUIRREL","2","465","AGE","621"
"SQUIRREL","1","465","HUNGER","620"
"SQUIRREL","1","465","HUNGER","619"
"SQUIRREL","0","465","HUNGER","618"
"SQUIRREL","0","465","HUNGER","617"
"SQUIRREL","2","466","HUNGER","616"
"SQUIRREL","1","466","HUNGER","615"
"SQUIRREL","0","467","HUNGER","618"
"SQUIRREL","0","467","HUNGER","617"
"SQUIRREL","2","468","HUNGER","618"
"SQUIRREL","0","468","HUNGER","617"
"SQUIRREL","0","468","HUNGER","616"
"SQUIRREL","0","468","HUNGER","615"
"SQUIRREL","1","469","HUNGER","614"
"SQUIRREL","0","469","HUNGER","613"
"SQUIRREL","0","469","HUNGER","612"
"SQUIRREL","0","469","HUNGER","611"
"SQUIRREL","1","470","HUNGER","610"
"SQUIRREL","0","470","HUNGER","609"
"SQUIRREL","0","470","HUNGER","608"
"SQUIRREL","0","470","HUNGER","607"
"SQUIRREL","0","470","HUNGER","606"
"SQUIRREL","0","470","HUNGER","605"
"SQUIRREL","1","471","HUNGER","607"
"SQUIRREL","0","471","HUNGER","606"
"SQUIRREL","0","471","HUNGER","605"
"SQUIRREL","1","473","HUNGER","611"
"SQUIRREL","2","473","AGE","610"
"SQUIRREL","1","473","HUNGER","609"
"SQUIRREL","0","473","HUNGER","608"
"SQUIRREL","0","473","HUNGER","607"
"SQUIRREL","0","473","HUNGER","606"
"SQUIRREL","1","474","HUNGER","611"
"SQUIRREL","0","474","HUNGER","610"
"SQUIRREL","1","476","HUNGER","616"
"SQUIRREL","0","476","HUNGER","615"
"SQUIRREL","0","476","HUNGER","614"
"SQUIRREL","2","477","HUNGER","618"
"SQUIRREL","0","477","HUNGER","617"
"SQUIRREL","0","477","HUNGER","616"
"SQUIRREL","0","477","HUNGER","615"
"SQUIRREL","0","477","HUNGER","614"
"SQUIRREL","0","478","HUNGER","618"
"SQUIRREL","2","479","AGE","619"
"SQUIRREL","1","479","HUNGER","618"
"SQUIRREL","0","479","HUNGER","617"
"SQUIRREL","0","481","HUNGER","625"
"SQUIRREL","1","482","HUNGER","624"
"SQUIRREL","2","483","AGE","626"
"SQUIRREL","0","483","HUNGER","625"
"SQUIRREL","0","483","HUNGER","624"
"SQUIRREL","0","483","HUNGER","623"
"SQUIRREL","0","484","HUNGER","622"
"SQUIRREL","0","484","HUNGER","621"
"SQUIRREL","0","484","HUNGER","620"
"SQUIRREL","0","484","HUNGER","619"
"SQUIRREL","1","485","HUNGER","621"
"SQUIRREL","0","485","HUNGER","620"
"SQUIRREL","0","485","HUNGER","619"
"SQUIRREL","0","485","HUNGER","618"
"SQUIRREL","2","486","AGE","617"
"SQUIRREL","2","486","AGE","616"
"SQUIRREL","1","486","HUNGER","615"
"SQUIRREL","1","486","HUNGER","614"
"SQUIRREL","0","486","HUNGER","613"
"SQUIRREL","0","486","HUNGER","612"
"SQUIRREL","0","486","HUNGER","611"
"SQUIRREL","0","487","HUNGER","610"
"SQUIRREL","0","487","HUNGER","609"
"SQUIRREL","0","487","HUNGER","608"
"SQUIRREL","1","488","HUNGER","612"
"SQUIRREL","0","488","HUNGER","611"
"SQUIRREL","0","488","HUNGER","610"
"SQUIRREL","1","489","HUNGER","611"
"SQUIRREL","1","489","HUNGER","610"
"SQUIRREL","0","489","HUNGER","609"
"SQUIRREL","0","489","HUNGER","608"
"SQUIRREL","0","490","HUNGER","607"
"SQUIRREL","0","490","HUNGER","606"
"SQUIRREL","0","490","HUNGER","605"
"SQUIRREL","2","491","AGE","604"
"SQUIRREL","0","491","HUNGER","603"
"SQUIRREL","0","491","HUNGER","602"
"SQUIRREL","2","492","AGE","601"
"SQUIRREL","1","492","HUNGER","600"
"SQUIRREL","0","492","HUNGER","599"
"SQUIRREL","0","492","HUNGER","598"
"SQUIRREL","0","492","HUNGER","597"
"SQUIRREL","1","493","HUNGER","599"
"SQUIRREL","0","493","HUNGER","598"
"SQUIRREL","0","493","HUNGER","597"
"SQUIRREL","1","494","HUNGER","596"
"SQUIRREL","2","494","AGE","595"
"SQUIRREL","1","495","HUNGER","594"
"SQUIRREL","0","495","HUNGER","593"
"SQUIRREL","1","496","HUNGER","596"
"SQUIRREL","0","496","HUNGER","595"
"SQUIRREL","0","496","HUNGER","594"
"SQUIRREL","0","496","HUNGER","593"
"SQUIRREL","0","496","HUNGER","592"
"SQUIRREL","0","496","HUNGER","591"
"SQUIRREL","0","497","HUNGER","590"
"SQUIRREL","0","497","HUNGER","589"
"SQUIRREL","0","497","HUNGER","588"
"SQUIRREL","0","497","HUNGER","587"
"SQUIRREL","0","497","HUNGER","586"
"SQUIRREL","0","497","HUNGER","585"
"SQUIRREL","0","498","HUNGER","584"
"SQUIRREL","0","498","HUNGER","583"
"SQUIRREL","2","499","AGE","587"
"SQUIRREL","1","499","HUNGER","586"
"SQUIRREL","0","499","HUNGER","585"
"SQUIRREL","1","500","HUNGER","590"
"SQUIRREL","0","500","HUNGER","589"
"SQUIRREL","0","500","HUNGER","588"
"SQUIRREL","1","501","HUNGER","590"
"SQUIRREL","1","501","HUNGER","589"
"SQUIRREL","1","501","HUNGER","588"
"SQUIRREL","0","501","HUNGER","587"
"SQUIRREL","1","502","HUNGER","596"
"SQUIRREL","0","502","HUNGER","595"
"SQUIRREL","1","503","HUNGER","596"
"SQUIRREL","0","503","HUNGER","595"
"SQUIRREL","0","504","HUNGER","601"
"SQUIRREL","1","505","HUNGER","600"
"SQUIRREL","0","505","HUNGER","599"
"SQUIRREL","0","505","HUNGER","598"
"SQUIRREL","0","505","HUNGER","597"
"SQUIRREL","2","506","AGE","596"
"SQUIRREL","0","506","HUNGER","595"
"SQUIRREL","0","507","HUNGER","595"
"SQUIRREL","1","508","HUNGER","594"
"SQUIRREL","1","509","HUNGER","595"
"SQUIRREL","1","509","HUNGER","594"
"SQUIRREL","1","510","HUNGER","598"
"SQUIRREL","0","510","HUNGER","597"
"SQUIRREL","0","510","HUNGER","596"
"SQUIRREL","1","511","HUNGER","595"
"SQUIRREL","1","511","HUNGER","594"
"SQUIRREL","0","511","HUNGER","593"
"SQUIRREL","0","511","HUNGER","592"
"SQUIRREL","1","512","HUNGER","595"
"SQUIRREL","1","512","HUNGER","594"
"SQUIRREL","0","512","HUNGER","593"
"SQUIRREL","0","512","HUNGER","592"
"SQUIRREL","0","512","HUNGER","591"
"SQUIRREL","0","513","HUNGER","592"
"SQUIRREL","0","513","HUNGER","591"
"SQUIRREL","0","513","HUNGER","590"
"SQUIRREL","0","513","HUNGER","589"
"SQUIRREL","0","513","HUNGER","588"
"SQUIRREL","2","514","AGE","587"
"SQUIRREL","0","514","HUNGER","586"
"SQUIRREL","0","514","HUNGER","585"
"SQUIRREL","0","514","HUNGER","584"
"SQUIRREL","0","515","HUNGER","591"
"SQUIRREL","1","517","HUNGER","598"
"SQUIRREL","0","517","HUNGER","597"
"SQUIRREL","0","517","HUNGER","596"
"SQUIRREL","0","517","HUNGER","595"
"SQUIRREL","0","517","HUNGER","594"
"SQUIRREL","0","518","HUNGER","598"
"SQUIRREL","0","518","HUNGER","597"
"SQUIRREL","2","519","AGE","605"
"SQUIRREL","1","519","HUNGER","604"
"SQUIRREL","0","519","HUNGER","603"
"SQUIRREL","0","519","HUNGER","602"
"SQUIRREL","3","520","HUNGER","610"
"SQUIRREL","1","520","HUNGER","609"
"SQUIRREL","0","520","HUNGER","608"
"SQUIRREL","0","521","HUNGER","611"
"SQUIRREL","1","522","HUNGER","614"
"SQUIRREL","1","522","HUNGER","613"
"SQUIRREL","1","522","HUNGER","612"
"SQUIRREL","0","522","HUNGER","611"
"SQUIRREL","0","522","HUNGER","610"
"SQUIRREL","0","522","HUNGER","609"
"SQUIRREL","2","523","AGE","620"
"SQUIRREL","1","523","HUNGER","619"
"SQUIRREL","0","523","HUNGER","618"
"SQUIRREL","0","523","HUNGER","617"
"SQUIRREL","1","524","HUNGER","623"
"SQUIRREL","0","524","HUNGER","622"
"SQUIRREL","0","524","HUNGER","621"
"SQUIRREL","0","524","HUNGER","620"
"SQUIRREL","0","524","HUNGER","619"
"SQUIRREL","1","525","HUNGER","622"
"SQUIRREL","0","525","HUNGER","621"
"SQUIRREL","0","525","HUNGER","620"
"SQUIRREL","1","526","HUNGER","630"
"SQUIRREL","0","526","HUNGER","629"
"SQUIRREL","0","526","HUNGER","628"
"SQUIRREL","1","528","HUNGER","634"
"SQUIRREL","0","528","HUNGER","633"
"SQUIRREL","1","529","HUNGER","636"
"SQUIRREL","0","529","HUNGER","635"
"SQUIRREL","0","529","HUNGER","634"
"SQUIRREL","0","529","HUNGER","633"
"SQUIRREL","0","529","HUNGER","632"
"SQUIRREL","1","530","HUNGER","631"
"SQUIRREL","1","530","HUNGER","630"
"SQUIRREL","1","530","HUNGER","629"
"SQUIRREL","0","530","HUNGER","628"
"SQUIRREL","0","530","HUNGER","627"
"SQUIRREL","0","530","HUNGER","626"
"SQUIRREL","0","530","HUNGER","625"
"SQUIRREL","0","530","HUNGER","624"
"SQUIRREL","1","531","HUNGER","634"
"SQUIRREL","1","531","HUNGER","633"
"SQUIRREL","1","531","HUNGER","632"
"SQUIRREL","0","531","HUNGER","631"
"SQUIRREL","0","531","HUNGER","630"
"SQUIRREL","0","531","HUNGER","629"
"SQUIRREL","0","531","HUNGER","628"
"SQUIRREL","0","532","HUNGER","630"
"SQUIRREL","0","532","HUNGER","629"
"SQUIRREL","0","532","HUNGER","628"
"SQUIRREL","2","533","HUNGER","640"
"SQUIRREL","1","533","HUNGER","639"
"SQUIRREL","0","533","HUNGER","638"
"SQUIRREL","0","533","HUNGER","637"
"SQUIRREL","0","533","HUNGER","636"
"SQUIRREL","1","534","HUNGER","635"
"SQUIRREL","1","534","HUNGER","634"
"SQUIRREL","1","535","HUNGER","639"
"SQUIRREL","0","535","HUNGER","638"
"SQUIRREL","0","535","HUNGER","637"
"SQUIRREL","2","536","AGE","648"
"SQUIRREL","1","536","HUNGER","647"
"SQUIRREL","1","536","HUNGER","646"
"SQUIRREL","0","536","HUNGER","645"
"SQUIRREL","1","537","HUNGER","644"
"SQUIRREL","1","537","HUNGER","643"
"SQUIRREL","0","537","HUNGER","642"
"SQUIRREL","0","537","HUNGER","641"
"SQUIRREL","0","537","HUNGER","640"
"SQUIRREL","0","537","HUNGER","639"
"SQUIRREL","0","537","HUNGER","638"
"SQUIRREL","1","538","HUNGER","637"
"SQUIRREL","1","538","HUNGER","636"
"SQUIRREL","0","538","HUNGER","635"
"SQUIRREL","0","538","HUNGER","634"
"SQUIRREL","2","539","AGE","637"
"SQUIRREL","0","539","HUNGER","636"
"SQUIRREL","0","539","HUNGER","635"
"SQUIRREL","1","540","HUNGER","634"
"SQUIRREL","1","540","HUNGER","633"
"SQUIRREL","1","540","HUNGER","632"
"SQUIRREL","1","540","HUNGER","631"
"SQUIRREL","0","540","HUNGER","630"
"SQUIRREL","0","540","HUNGER","629"
"SQUIRREL","2","541","AGE","637"
"SQUIRREL","1","541","HUNGER","636"
"SQUIRREL","0","541","HUNGER","635"
"SQUIRREL","0","541","HUNGER","634"
"SQUIRREL","0","541","HUNGER","633"
"SQUIRREL","0","542","HUNGER","638"
"SQUIRREL","0","542","HUNGER","637"
"SQUIRREL","0","542","HUNGER","636"
"SQUIRREL","0","542","HUNGER","635"
"SQUIRREL","1","543","HUNGER","646"
"SQUIRREL","0","543","HUNGER","645"
"SQUIRREL","0","543","HUNGER","644"
"SQUIRREL","0","543","HUNGER","643"
"SQUIRREL","1","544","HUNGER","646"
"SQUIRREL","0","544","HUNGER","645"
"SQUIRREL","0","544","HUNGER","644"
"SQUIRREL","0","544","HUNGER","643"
"SQUIRREL","0","544","HUNGER","642"
"SQUIRREL","1","545","HUNGER","645"
"SQUIRREL","0","545","HUNGER","644"
"SQUIRREL","2","546","AGE","649"
"SQUIRREL","0","546","HUNGER","648"
"SQUIRREL","0","546","HUNGER","647"
"SQUIRREL","1","547","HUNGER","653"
"SQUIRREL","1","547","HUNGER","652"
"SQUIRREL","1","547","HUNGER","651"
"SQUIRREL","0","547","HUNGER","650"
"SQUIRREL","0","547","HUNGER","649"
"SQUIRREL","0","547","HUNGER","648"
"SQUIRREL","1","548","HUNGER","647"
"SQUIRREL","0","548","HUNGER","646"
"SQUIRREL","0","548","HUNGER","645"
"SQUIRREL","1","549","HUNGER","644"
"SQUIRREL","1","549","HUNGER","643"
"SQUIRREL","0","549","HUNGER","642"
"SQUIRREL","0","549","HUNGER","641"
"SQUIRREL","1","550","HUNGER","640"
"SQUIRREL","1","550","HUNGER","639"
"SQUIRREL","0","550","HUNGER","638"
"SQUIRREL","0","550","HUNGER","637"
"SQUIRREL","1","551","HUNGER","636"
"SQUIRREL","1","551","HUNGER","635"
"SQUIRREL","0","551","HUNGER","634"
"SQUIRREL","0","551","HUNGER","633"
"SQUIRREL","0","551","HUNGER","632"
"SQUIRREL","0","551","HUNGER","631"
"SQUIRREL","1","552","HUNGER","630"
"SQUIRREL","1","552","HUNGER","629"
"SQUIRREL","0","552","HUNGER","628"
"SQUIRREL","0","552","HUNGER","627"
"SQUIRREL","0","552","HUNGER","626"
"SQUIRREL","0","552","HUNGER","625"
"SQUIRREL","1","553","HUNGER","624"
"SQUIRREL","0","553","HUNGER","623"
"SQUIRREL","0","553","HUNGER","622"
"SQUIRREL","0","553","HUNGER","621"
"SQUIRREL","0","553","HUNGER","620"
"SQUIRREL","0","553","HUNGER","619"
"SQUIRREL","1","554","HUNGER","618"
"SQUIRREL","0","554","HUNGER","617"
"SQUIRREL","0","554","HUNGER","616"
"SQUIRREL","0","554","HUNGER","615"
"SQUIRREL","2","555","AGE","614"
"SQUIRREL","1","555","HUNGER","613"
"SQUIRREL","0","555","HUNGER","612"
"SQUIRREL","0","555","HUNGER","611"
"SQUIRREL","0","555","HUNGER","610"
"SQUIRREL","1","556","HUNGER","609"
"SQUIRREL","0","556","HUNGER","608"
"SQUIRREL","0","556","HUNGER","607"
"SQUIRREL","0","556","HUNGER","606"
"SQUIRREL","0","556","HUNGER","605"
"SQUIRREL","1","557","HUNGER","604"
"SQUIRREL","1","557","HUNGER","603"
"SQUIRREL","1","557","HUNGER","602"
"SQUIRREL","0","557","HUNGER","601"
"SQUIRREL","1","558","HUNGER","600"
"SQUIRREL","1","558","HUNGER","599"
"SQUIRREL","1","558","HUNGER","598"
"SQUIRREL","0","558","HUNGER","597"
"SQUIRREL","0","558","HUNGER","596"
"SQUIRREL","0","558","HUNGER","595"
"SQUIRREL","0","558","HUNGER","594"
"SQUIRREL","1","559","HUNGER","593"
"SQUIRREL","1","559","HUNGER","592"
"SQUIRREL","2","559","HUNGER","591"
"SQUIRREL","1","559","HUNGER","590"
"SQUIRREL","0","559","HUNGER","589"
"SQUIRREL","1","560","HUNGER","588"
"SQUIRREL","0","560","HUNGER","587"
"SQUIRREL","0","560","HUNGER","586"
"SQUIRREL","1","561","HUNGER","585"
"SQUIRREL","0","562","HUNGER","584"
"SQUIRREL","0","562","HUNGER","583"
"SQUIRREL","1","563","HUNGER","582"
"SQUIRREL","1","563","HUNGER","581"
"SQUIRREL","1","563","HUNGER","580"
"SQUIRREL","0","563","HUNGER","579"
"SQUIRREL","0","564","HUNGER","578"
"SQUIRREL","0","564","HUNGER","577"
"SQUIRREL","1","566","HUNGER","576"
"SQUIRREL","1","566","HUNGER","575"
"SQUIRREL","1","566","HUNGER","574"
"SQUIRREL","0","566","HUNGER","573"
"SQUIRREL","2","567","HUNGER","572"
"SQUIRREL","1","567","HUNGER","571"
"SQUIRREL","0","567","HUNGER","570"
"SQUIRREL","1","568","HUNGER","569"
"SQUIRREL","1","568","HUNGER","568"
"SQUIRREL","1","568","HUNGER","567"
"SQUIRREL","1","568","HUNGER","566"
"SQUIRREL","0","568","HUNGER","565"
"SQUIRREL","0","568","HUNGER","564"
"SQUIRREL","0","569","HUNGER","563"
"SQUIRREL","0","569","HUNGER","562"
"SQUIRREL","1","570","HUNGER","561"
"SQUIRREL","1","570","HUNGER","560"
"SQUIRREL","1","570","HUNGER","559"
"SQUIRREL","0","570","HUNGER","558"
"SQUIRREL","1","571","HUNGER","557"
"SQUIRREL","0","571","HUNGER","556"
"SQUIRREL","0","571","HUNGER","555"
"SQUIRREL","0","571","HUNGER","554"
"SQUIRREL","0","571","HUNGER","553"
"SQUIRREL","0","572","HUNGER","552"
"SQUIRREL","0","572","HUNGER","551"
"SQUIRREL","1","573","HUNGER","550"
"SQUIRREL","1","573","HUNGER","549"
"SQUIRREL","1","575","HUNGER","548"
"SQUIRREL","0","575","HUNGER","547"
"SQUIRREL","0","576","HUNGER","546"
"SQUIRREL","0","576","HUNGER","545"
"SQUIRREL","0","576","HUNGER","544"
"SQUIRREL","0","576","HUNGER","543"
"SQUIRREL","1","577","HUNGER","542"
"SQUIRREL","0","577","HUNGER","541"
"SQUIRREL","0","578","HUNGER","540"
"SQUIRREL","0","578","HUNGER","539"
"SQUIRREL","0","579","HUNGER","538"
"SQUIRREL","0","579","HUNGER","537"
"SQUIRREL","2","580","AGE","536"
"SQUIRREL","0","580","HUNGER","535"
